date,commodity,market,price,unit
2024-09-24,Wheat,Nashik,3.1520611632507e+110,INR/quintal
2024-09-25,Wheat,Nashik,4.43741281933687e+110,INR/quintal
2024-09-26,Wheat,Nashik,6.24995337516877e+110,INR/quintal
2024-09-27,Wheat,Nashik,8.808079586123648e+110,INR/quintal
2024-09-28,Wheat,Nashik,1.2417303350714317e+111,INR/quintal
2024-09-29,Wheat,Nashik,1.749881430955048e+111,INR/quintal
2024-09-30,Wheat,Nashik,2.468312037524543e+111,INR/quintal
2024-10-01,Wheat,Nashik,3.4816384546447293e+111,INR/quintal
2024-10-02,Wheat,Nashik,4.91344472010341e+111,INR/quintal
2024-10-03,Wheat,Nashik,6.927591894865447e+111,INR/quintal
2024-10-04,Wheat,Nashik,9.7765607198001e+111,INR/quintal
2024-10-05,Wheat,Nashik,1.3801398136195293e+112,INR/quintal
2024-10-06,Wheat,Nashik,1.9471017237065246e+112,INR/quintal
2024-10-07,Wheat,Nashik,2.7515460842835435e+112,INR/quintal
2024-10-08,Wheat,Nashik,3.88492763324089e+112,INR/quintal
2024-10-09,Wheat,Nashik,5.488549449612406e+112,INR/quintal
2024-10-10,Wheat,Nashik,7.756719007829534e+112,INR/quintal
2024-10-11,Wheat,Nashik,1.096121453427249e+113,INR/quintal
2024-10-12,Wheat,Nashik,1.5499711843005152e+113,INR/quintal
2024-10-13,Wheat,Nashik,2.192648877433025e+113,INR/quintal
2024-10-14,Wheat,Nashik,3.0990226786578205e+113,INR/quintal
2024-10-15,Wheat,Nashik,4.3828410085595216e+113,INR/quintal
2024-10-16,Wheat,Nashik,6.201495313388099e+113,INR/quintal
2024-10-17,Wheat,Nashik,8.768653089285413e+113,INR/quintal
2024-10-18,Wheat,Nashik,1.2412818564431647e+114,INR/quintal
2024-10-19,Wheat,Nashik,1.757897050775258e+114,INR/quintal
2024-10-20,Wheat,Nashik,2.4896522151831406e+114,INR/quintal
2024-10-21,Wheat,Nashik,3.52566748564691e+114,INR/quintal
2024-10-22,Wheat,Nashik,4.995740368301671e+114,INR/quintal
2024-10-23,Wheat,Nashik,7.077245979276631e+114,INR/quintal
2024-10-24,Wheat,Nashik,1.0022100439050573e+115,INR/quintal
2024-10-25,Wheat,Nashik,1.4199160960771856e+115,INR/quintal
2024-10-26,Wheat,Nashik,2.0123086752460567e+115,INR/quintal
2024-10-27,Wheat,Nashik,2.852614447856189e+115,INR/quintal
2024-10-28,Wheat,Nashik,4.044586564091489e+115,INR/quintal
2024-10-29,Wheat,Nashik,5.735285850064016e+115,INR/quintal
2024-10-30,Wheat,Nashik,8.135955468115894e+115,INR/quintal
2024-10-31,Wheat,Nashik,1.1549043574824174e+116,INR/quintal
2024-11-01,Wheat,Nashik,1.6391903769311957e+116,INR/quintal
2024-11-02,Wheat,Nashik,2.3273597566530595e+116,INR/quintal
2024-11-03,Wheat,Nashik,3.301818355460236e+116,INR/quintal
2024-11-04,Wheat,Nashik,4.689053387106016e+116,INR/quintal
2024-11-05,Wheat,Nashik,6.66271871828917e+116,INR/quintal
2024-11-06,Wheat,Nashik,9.46955717283651e+116,INR/quintal
2024-11-07,Wheat,Nashik,1.346107651241617e+117,INR/quintal
2024-11-08,Wheat,Nashik,1.9133255062795824e+117,INR/quintal
2024-11-09,Wheat,Nashik,2.720209729612663e+117,INR/quintal
2024-11-10,Wheat,Nashik,3.866674056476128e+117,INR/quintal
2024-11-11,Wheat,Nashik,5.500373439984654e+117,INR/quintal
2024-11-12,Wheat,Nashik,7.821743831764116e+117,INR/quintal
2024-11-13,Wheat,Nashik,1.113034361357057e+118,INR/quintal
2024-11-14,Wheat,Nashik,1.5838125339935067e+118,INR/quintal
2024-11-15,Wheat,Nashik,2.2541497814487552e+118,INR/quintal
2024-11-16,Wheat,Nashik,3.2099634186087024e+118,INR/quintal
2024-11-17,Wheat,Nashik,4.571284114271167e+118,INR/quintal
2024-11-18,Wheat,Nashik,6.510612417245567e+118,INR/quintal
2024-11-19,Wheat,Nashik,9.272023778464329e+118,INR/quintal
2024-11-20,Wheat,Nashik,1.3217075184007028e+119,INR/quintal
2024-11-21,Wheat,Nashik,1.883609663832893e+119,INR/quintal
2024-11-22,Wheat,Nashik,2.685330674953252e+119,INR/quintal
2024-11-23,Wheat,Nashik,3.8281712806832325e+119,INR/quintal
2024-11-24,Wheat,Nashik,5.4570163866712925e+119,INR/quintal
2024-11-25,Wheat,Nashik,7.78336184310194e+119,INR/quintal
2024-11-26,Wheat,Nashik,1.1099996793731796e+120,INR/quintal
2024-11-27,Wheat,Nashik,1.5838873440659582e+120,INR/quintal
2024-11-28,Wheat,Nashik,2.257618014736753e+120,INR/quintal
2024-11-29,Wheat,Nashik,3.221821004247547e+120,INR/quintal
2024-11-30,Wheat,Nashik,4.599385437701359e+120,INR/quintal
2024-12-01,Wheat,Nashik,6.56628882166015e+120,INR/quintal
2024-12-02,Wheat,Nashik,9.380572766625362e+120,INR/quintal
2024-12-03,Wheat,Nashik,1.340010100839667e+121,INR/quintal
2024-12-04,Wheat,Nashik,1.9148684623758669e+121,INR/quintal
2024-12-05,Wheat,Nashik,2.7363765590910017e+121,INR/quintal
2024-12-06,Wheat,Nashik,3.913210275438725e+121,INR/quintal
2024-12-07,Wheat,Nashik,5.596479030836584e+121,INR/quintal
2024-12-08,Wheat,Nashik,8.004754832825273e+121,INR/quintal
2024-12-09,Wheat,Nashik,1.1450766787310625e+122,INR/quintal
2024-12-10,Wheat,Nashik,1.6397772843279389e+122,INR/quintal
2024-12-11,Wheat,Nashik,2.346479163662689e+122,INR/quintal
2024-12-12,Wheat,Nashik,3.357809757300241e+122,INR/quintal
2024-12-13,Wheat,Nashik,4.805213747603329e+122,INR/quintal
2024-12-14,Wheat,Nashik,6.882941890549782e+122,INR/quintal
2024-12-15,Wheat,Nashik,9.863591352389113e+122,INR/quintal
2024-12-16,Wheat,Nashik,1.412569723053218e+123,INR/quintal
2024-12-17,Wheat,Nashik,2.0237639040660435e+123,INR/quintal
2024-12-18,Wheat,Nashik,2.8999353750431535e+123,INR/quintal
2024-12-19,Wheat,Nashik,4.156639264785593e+123,INR/quintal
2024-12-20,Wheat,Nashik,5.955761153081188e+123,INR/quintal
2024-12-21,Wheat,Nashik,8.543035161924552e+123,INR/quintal
2024-12-22,Wheat,Nashik,1.2258440363147264e+124,INR/quintal
2024-12-23,Wheat,Nashik,1.757437400042193e+124,INR/quintal
2024-12-24,Wheat,Nashik,2.5233010214435764e+124,INR/quintal
2024-12-25,Wheat,Nashik,3.6234917345545654e+124,INR/quintal
2024-12-26,Wheat,Nashik,5.195969182231049e+124,INR/quintal
2024-12-27,Wheat,Nashik,7.454733231772773e+124,INR/quintal
2024-12-28,Wheat,Nashik,1.0705251333551443e+125,INR/quintal
2024-12-29,Wheat,Nashik,1.5384068873317597e+125,INR/quintal
2024-12-30,Wheat,Nashik,2.2104520676913483e+125,INR/quintal
2024-12-31,Wheat,Nashik,3.1764435833337324e+125,INR/quintal
2025-01-01,Wheat,Nashik,4.5672080464338274e+125,INR/quintal
2025-01-02,Wheat,Nashik,6.565117428901572e+125,INR/quintal
2025-01-03,Wheat,Nashik,9.445825391141e+125,INR/quintal
2025-01-04,Wheat,Nashik,1.3586880545236222e+126,INR/quintal
2025-01-05,Wheat,Nashik,1.9537080802405074e+126,INR/quintal
2025-01-06,Wheat,Nashik,2.810716958943783e+126,INR/quintal
2025-01-07,Wheat,Nashik,4.04614442555985e+126,INR/quintal
2025-01-08,Wheat,Nashik,5.824484087076746e+126,INR/quintal
2025-01-09,Wheat,Nashik,8.385890342690854e+126,INR/quintal
2025-01-10,Wheat,Nashik,1.2078753394468205e+127,INR/quintal
2025-01-11,Wheat,Nashik,1.7402429970902134e+127,INR/quintal
2025-01-12,Wheat,Nashik,2.506395538687977e+127,INR/quintal
2025-01-13,Wheat,Nashik,3.613687705773927e+127,INR/quintal
2025-01-14,Wheat,Nashik,5.208817662336432e+127,INR/quintal
2025-01-15,Wheat,Nashik,7.51107858315491e+127,INR/quintal
2025-01-16,Wheat,Nashik,1.0831999691957737e+128,INR/quintal
2025-01-17,Wheat,Nashik,1.5621774083899787e+128,INR/quintal
2025-01-18,Wheat,Nashik,2.254461707497738e+128,INR/quintal
2025-01-19,Wheat,Nashik,3.2532865313489693e+128,INR/quintal
2025-01-20,Wheat,Nashik,4.695615959528144e+128,INR/quintal
2025-01-21,Wheat,Nashik,6.772816930719739e+128,INR/quintal
2025-01-22,Wheat,Nashik,9.782188330019538e+128,INR/quintal
2025-01-23,Wheat,Nashik,1.4126869935118337e+129,INR/quintal
2025-01-24,Wheat,Nashik,2.0412078267949185e+129,INR/quintal
2025-01-25,Wheat,Nashik,2.950899983885937e+129,INR/quintal
2025-01-26,Wheat,Nashik,4.265703516594511e+129,INR/quintal
2025-01-27,Wheat,Nashik,6.166002586277543e+129,INR/quintal
2025-01-28,Wheat,Nashik,8.913701072528188e+129,INR/quintal
2025-01-29,Wheat,Nashik,1.2901110663909934e+130,INR/quintal
2025-01-30,Wheat,Nashik,1.8663031843112907e+130,INR/quintal
2025-01-31,Wheat,Nashik,2.700155976814811e+130,INR/quintal
2025-02-01,Wheat,Nashik,3.9073672685567607e+130,INR/quintal
2025-02-02,Wheat,Nashik,5.654123737351587e+130,INR/quintal
2025-02-03,Wheat,Nashik,8.180522563989579e+130,INR/quintal
2025-02-04,Wheat,Nashik,1.1852511091862803e+131,INR/quintal
2025-02-05,Wheat,Nashik,1.7162783044167947e+131,INR/quintal
2025-02-06,Wheat,Nashik,2.486258979889789e+131,INR/quintal
2025-02-07,Wheat,Nashik,3.602555478212273e+131,INR/quintal
2025-02-08,Wheat,Nashik,5.223945325196866e+131,INR/quintal
2025-02-09,Wheat,Nashik,7.570947518926637e+131,INR/quintal
2025-02-10,Wheat,Nashik,1.0978635409686998e+132,INR/quintal
2025-02-11,Wheat,Nashik,1.5924941770482108e+132,INR/quintal
2025-02-12,Wheat,Nashik,2.308961225007992e+132,INR/quintal
2025-02-13,Wheat,Nashik,3.348379772436172e+132,INR/quintal
2025-02-14,Wheat,Nashik,4.858033054266312e+132,INR/quintal
2025-02-15,Wheat,Nashik,7.052174954866826e+132,INR/quintal
2025-02-16,Wheat,Nashik,1.0239060464378656e+133,INR/quintal
2025-02-17,Wheat,Nashik,1.4868097276120586e+133,INR/quintal
2025-02-18,Wheat,Nashik,2.1600287722513916e+133,INR/quintal
2025-02-19,Wheat,Nashik,3.137123653801859e+133,INR/quintal
2025-02-20,Wheat,Nashik,4.558268874465822e+133,INR/quintal
2025-02-21,Wheat,Nashik,6.624763856107103e+133,INR/quintal
2025-02-22,Wheat,Nashik,9.627810600866532e+133,INR/quintal
2025-02-23,Wheat,Nashik,1.4010252109038693e+134,INR/quintal
2025-02-24,Wheat,Nashik,2.0360658004553165e+134,INR/quintal
2025-02-25,Wheat,Nashik,2.9630521719316303e+134,INR/quintal
2025-02-26,Wheat,Nashik,4.312358073784997e+134,INR/quintal
2025-02-27,Wheat,Nashik,6.277480366091718e+134,INR/quintal
2025-02-28,Wheat,Nashik,9.137838521334307e+134,INR/quintal
2025-03-01,Wheat,Nashik,1.331067285192601e+135,INR/quintal
2025-03-02,Wheat,Nashik,1.9381381990099196e+135,INR/quintal
2025-03-03,Wheat,Nashik,2.8235063037856406e+135,INR/quintal
2025-03-04,Wheat,Nashik,4.113761836372828e+135,INR/quintal
2025-03-05,Wheat,Nashik,5.994293075633415e+135,INR/quintal
2025-03-06,Wheat,Nashik,8.737427097135302e+135,INR/quintal
2025-03-07,Wheat,Nashik,1.2733965740909963e+136,INR/quintal
2025-03-08,Wheat,Nashik,1.8564371868165374e+136,INR/quintal
2025-03-09,Wheat,Nashik,2.709099764000342e+136,INR/quintal
2025-03-10,Wheat,Nashik,3.956009199609564e+136,INR/quintal
2025-03-11,Wheat,Nashik,5.773408843340288e+136,INR/quintal
2025-03-12,Wheat,Nashik,8.42845643750394e+136,INR/quintal
2025-03-13,Wheat,Nashik,1.2304709231008128e+137,INR/quintal
2025-03-14,Wheat,Nashik,1.7968794653717203e+137,INR/quintal
2025-03-15,Wheat,Nashik,2.624664631745084e+137,INR/quintal
2025-03-16,Wheat,Nashik,3.83526919121287e+137,INR/quintal
2025-03-17,Wheat,Nashik,5.606430879661132e+137,INR/quintal
2025-03-18,Wheat,Nashik,8.190518650163178e+137,INR/quintal
2025-03-19,Wheat,Nashik,1.1983447778208762e+138,INR/quintal
2025-03-20,Wheat,Nashik,1.7520517499604028e+138,INR/quintal
2025-03-21,Wheat,Nashik,2.562159912926279e+138,INR/quintal
2025-03-22,Wheat,Nashik,3.7469488109980324e+138,INR/quintal
2025-03-23,Wheat,Nashik,5.480800286775735e+138,INR/quintal
2025-03-24,Wheat,Nashik,8.021516488489956e+138,INR/quintal
2025-03-25,Wheat,Nashik,1.1742650653112899e+139,INR/quintal
2025-03-26,Wheat,Nashik,1.7193298226572843e+139,INR/quintal
2025-03-27,Wheat,Nashik,2.5170684807723655e+139,INR/quintal
2025-03-28,Wheat,Nashik,3.6829149798654685e+139,INR/quintal
2025-03-29,Wheat,Nashik,5.391589817689982e+139,INR/quintal
2025-03-30,Wheat,Nashik,7.899584447546753e+139,INR/quintal
2025-03-31,Wheat,Nashik,1.1577997701146135e+140,INR/quintal
2025-04-01,Wheat,Nashik,1.6967774006822432e+140,INR/quintal
2025-04-02,Wheat,Nashik,2.4869657400829796e+140,INR/quintal
2025-04-03,Wheat,Nashik,3.647163807231689e+140,INR/quintal
2025-04-04,Wheat,Nashik,5.349027156803344e+140,INR/quintal
2025-04-05,Wheat,Nashik,7.845735193463724e+140,INR/quintal
2025-04-06,Wheat,Nashik,1.150582508057544e+141,INR/quintal
2025-04-07,Wheat,Nashik,1.6881460069418903e+141,INR/quintal
2025-04-08,Wheat,Nashik,2.478899329891956e+141,INR/quintal
2025-04-09,Wheat,Nashik,3.638490536534283e+141,INR/quintal
2025-04-10,Wheat,Nashik,5.344632945659987e+141,INR/quintal
2025-04-11,Wheat,Nashik,7.854436588196353e+141,INR/quintal
2025-04-12,Wheat,Nashik,1.1536765173604665e+142,INR/quintal
2025-04-13,Wheat,Nashik,1.6951102623064603e+142,INR/quintal
2025-04-14,Wheat,Nashik,2.492395900072482e+142,INR/quintal
2025-04-15,Wheat,Nashik,3.665775812017328e+142,INR/quintal
2025-04-16,Wheat,Nashik,5.389283586167997e+142,INR/quintal
2025-04-17,Wheat,Nashik,7.92219385774308e+142,INR/quintal
2025-04-18,Wheat,Nashik,1.16594476946996e+143,INR/quintal
2025-04-19,Wheat,Nashik,1.7159509534795035e+143,INR/quintal
2025-04-20,Wheat,Nashik,2.525794896301172e+143,INR/quintal
2025-04-21,Wheat,Nashik,3.7192943049266115e+143,INR/quintal
2025-04-22,Wheat,Nashik,5.474020558758211e+143,INR/quintal
2025-04-23,Wheat,Nashik,8.06265386926266e+143,INR/quintal
2025-04-24,Wheat,Nashik,1.1875257683305483e+144,INR/quintal
2025-04-25,Wheat,Nashik,1.7499758939781576e+144,INR/quintal
2025-04-26,Wheat,Nashik,2.579544634983665e+144,INR/quintal
2025-04-27,Wheat,Nashik,3.803410054709312e+144,INR/quintal
2025-04-28,Wheat,Nashik,5.6084197383203265e+144,INR/quintal
2025-04-29,Wheat,Nashik,8.270838028002453e+144,INR/quintal
2025-04-30,Wheat,Nashik,1.2199900005883253e+145,INR/quintal
2025-05-01,Wheat,Nashik,1.79975780982071e+145,INR/quintal
2025-05-02,Wheat,Nashik,2.6547198137501616e+145,INR/quintal
2025-05-03,Wheat,Nashik,3.916997925363368e+145,INR/quintal
2025-05-04,Wheat,Nashik,5.782215701077011e+145,INR/quintal
2025-05-05,Wheat,Nashik,8.538158957028713e+145,INR/quintal
2025-05-06,Wheat,Nashik,1.260477865865155e+146,INR/quintal
2025-05-07,Wheat,Nashik,1.860955625183322e+146,INR/quintal
2025-05-08,Wheat,Nashik,2.747521606608527e+146,INR/quintal
2025-05-09,Wheat,Nashik,4.057881668519329e+146,INR/quintal
2025-05-10,Wheat,Nashik,5.995921460199636e+146,INR/quintal
2025-05-11,Wheat,Nashik,8.86172486099913e+146,INR/quintal
2025-05-12,Wheat,Nashik,1.310076577239382e+147,INR/quintal
2025-05-13,Wheat,Nashik,1.936562915942613e+147,INR/quintal
2025-05-14,Wheat,Nashik,2.862656329059515e+147,INR/quintal
2025-05-15,Wheat,Nashik,4.235292026590634e+147,INR/quintal
2025-05-16,Wheat,Nashik,6.26742690275787e+147,INR/quintal
2025-05-17,Wheat,Nashik,9.27810634267387e+147,INR/quintal
2025-05-18,Wheat,Nashik,1.3738817481089618e+148,INR/quintal
2025-05-19,Wheat,Nashik,2.0345521801461812e+148,INR/quintal
2025-05-20,Wheat,Nashik,3.013276431598434e+148,INR/quintal
2025-05-21,Wheat,Nashik,4.4649027552101685e+148,INR/quintal
2025-05-22,Wheat,Nashik,6.618453444585447e+148,INR/quintal
2025-05-23,Wheat,Nashik,9.805829534906961e+148,INR/quintal
2025-05-24,Wheat,Nashik,1.453835267190777e+149,INR/quintal
2025-05-25,Wheat,Nashik,2.1549279757425857e+149,INR/quintal
2025-05-26,Wheat,Nashik,3.1956903814935877e+149,INR/quintal
2025-05-27,Wheat,Nashik,4.74145791386938e+149,INR/quintal
2025-05-28,Wheat,Nashik,7.033203362468791e+149,INR/quintal
2025-05-29,Wheat,Nashik,1.0432436642916395e+150,INR/quintal
2025-05-30,Wheat,Nashik,1.5480358217595577e+150,INR/quintal
2025-05-31,Wheat,Nashik,2.29717683860861e+150,INR/quintal
2025-06-01,Wheat,Nashik,3.4088454931692346e+150,INR/quintal
2025-06-02,Wheat,Nashik,5.063421011865898e+150,INR/quintal
2025-06-03,Wheat,Nashik,7.52094345515015e+150,INR/quintal
2025-06-04,Wheat,Nashik,1.1168828544845073e+151,INR/quintal
2025-06-05,Wheat,Nashik,1.6588006115145773e+151,INR/quintal
2025-06-06,Wheat,Nashik,2.4642270845462255e+151,INR/quintal
2025-06-07,Wheat,Nashik,3.6617244248857973e+151,INR/quintal
2025-06-08,Wheat,Nashik,5.445700508305991e+151,INR/quintal
2025-06-09,Wheat,Nashik,8.097053505859712e+151,INR/quintal
2025-06-10,Wheat,Nashik,1.2050829319243228e+152,INR/quintal
2025-06-11,Wheat,Nashik,1.792583164656526e+152,INR/quintal
2025-06-12,Wheat,Nashik,2.6665684965553737e+152,INR/quintal
2025-06-13,Wheat,Nashik,3.9694901358486134e+152,INR/quintal
2025-06-14,Wheat,Nashik,5.905092501325835e+152,INR/quintal
2025-06-15,Wheat,Nashik,8.79182151728296e+152,INR/quintal
2025-06-16,Wheat,Nashik,1.3086261706070788e+153,INR/quintal
2025-06-17,Wheat,Nashik,1.9475994677297192e+153,INR/quintal
2025-06-18,Wheat,Nashik,2.901172007052158e+153,INR/quintal
2025-06-19,Wheat,Nashik,4.323890299854795e+153,INR/quintal
2025-06-20,Wheat,Nashik,6.444271760872381e+153,INR/quintal
2025-06-21,Wheat,Nashik,9.606028533126732e+153,INR/quintal
2025-06-22,Wheat,Nashik,1.4309017792722115e+154,INR/quintal
2025-06-23,Wheat,Nashik,2.133634574069924e+154,INR/quintal
2025-06-24,Wheat,Nashik,3.182143319895485e+154,INR/quintal
2025-06-25,Wheat,Nashik,4.748089977361125e+154,INR/quintal
2025-06-26,Wheat,Nashik,7.08209173851742e+154,INR/quintal
2025-06-27,Wheat,Nashik,1.0572230321560116e+155,INR/quintal
2025-06-28,Wheat,Nashik,1.577845638897586e+155,INR/quintal
2025-06-29,Wheat,Nashik,2.3554859535376796e+155,INR/quintal
2025-06-30,Wheat,Nashik,3.518068166227448e+155,INR/quintal
2025-07-01,Wheat,Nashik,5.251614725475037e+155,INR/quintal
2025-07-02,Wheat,Nashik,7.846238347372857e+155,INR/quintal
2025-07-03,Wheat,Nashik,1.171657074347069e+156,INR/quintal
2025-07-04,Wheat,Nashik,1.7511313190239775e+156,INR/quintal
2025-07-05,Wheat,Nashik,2.6169439650896322e+156,INR/quintal
2025-07-06,Wheat,Nashik,3.911729634981224e+156,INR/quintal
2025-07-07,Wheat,Nashik,5.842610047476228e+156,INR/quintal
2025-07-08,Wheat,Nashik,8.735568873782331e+156,INR/quintal
2025-07-09,Wheat,Nashik,1.3065236234655482e+157,INR/quintal
2025-07-10,Wheat,Nashik,1.9556223627341606e+157,INR/quintal
2025-07-11,Wheat,Nashik,2.9262343077328517e+157,INR/quintal
2025-07-12,Wheat,Nashik,4.3785455372383755e+157,INR/quintal
2025-07-13,Wheat,Nashik,6.55620333050597e+157,INR/quintal
2025-07-14,Wheat,Nashik,9.814468262285343e+157,INR/quintal
2025-07-15,Wheat,Nashik,1.470245842526397e+158,INR/quintal
2025-07-16,Wheat,Nashik,2.202354295979997e+158,INR/quintal
2025-07-17,Wheat,Nashik,3.298388585150502e+158,INR/quintal
2025-07-18,Wheat,Nashik,4.943884940353844e+158,INR/quintal
2025-07-19,Wheat,Nashik,7.41091064212277e+158,INR/quintal
2025-07-20,Wheat,Nashik,1.1112271965338176e+159,INR/quintal
2025-07-21,Wheat,Nashik,1.6659552905105675e+159,INR/quintal
2025-07-22,Wheat,Nashik,2.498747919702079e+159,INR/quintal
2025-07-23,Wheat,Nashik,3.750227158154652e+159,INR/quintal
2025-07-24,Wheat,Nashik,5.626321891652954e+159,INR/quintal
2025-07-25,Wheat,Nashik,8.441001745638449e+159,INR/quintal
2025-07-26,Wheat,Nashik,1.2674454108022541e+160,INR/quintal
2025-07-27,Wheat,Nashik,1.9029282780845815e+160,INR/quintal
2025-07-28,Wheat,Nashik,2.8565284540585306e+160,INR/quintal
2025-07-29,Wheat,Nashik,4.291955685777833e+160,INR/quintal
2025-07-30,Wheat,Nashik,6.443643286977865e+160,INR/quintal
2025-07-31,Wheat,Nashik,9.681499224424043e+160,INR/quintal
2025-08-01,Wheat,Nashik,1.4550378809077304e+161,INR/quintal
2025-08-02,Wheat,Nashik,2.1871538837283955e+161,INR/quintal
2025-08-03,Wheat,Nashik,3.2861211618422397e+161,INR/quintal
2025-08-04,Wheat,Nashik,4.937676322663464e+161,INR/quintal
2025-08-05,Wheat,Nashik,7.42434201646041e+161,INR/quintal
2025-08-06,Wheat,Nashik,1.1167237745917608e+162,INR/quintal
2025-08-07,Wheat,Nashik,1.6790355414352643e+162,INR/quintal
2025-08-08,Wheat,Nashik,2.5261369415993873e+162,INR/quintal
2025-08-09,Wheat,Nashik,3.799124413201416e+162,INR/quintal
2025-08-10,Wheat,Nashik,5.719486851042157e+162,INR/quintal
2025-08-11,Wheat,Nashik,8.60753032514418e+162,INR/quintal
2025-08-12,Wheat,Nashik,1.2958124474110533e+163,INR/quintal
2025-08-13,Wheat,Nashik,1.9518087519000546e+163,INR/quintal
2025-08-14,Wheat,Nashik,2.940370769732878e+163,INR/quintal
2025-08-15,Wheat,Nashik,4.430035015766856e+163,INR/quintal
2025-08-16,Wheat,Nashik,6.67690604850679e+163,INR/quintal
2025-08-17,Wheat,Nashik,1.0063218379645811e+164,INR/quintal
2025-08-18,Wheat,Nashik,1.5175078446487238e+164,INR/quintal
2025-08-19,Wheat,Nashik,2.2864030521726557e+164,INR/quintal
2025-08-20,Wheat,Nashik,3.447428474498181e+164,INR/quintal
2025-08-21,Wheat,Nashik,5.198933475506812e+164,INR/quintal
2025-08-22,Wheat,Nashik,7.841497319992682e+164,INR/quintal
2025-08-23,Wheat,Nashik,1.1832304842707727e+165,INR/quintal
2025-08-24,Wheat,Nashik,1.785588324921545e+165,INR/quintal
2025-08-25,Wheat,Nashik,2.695650302874917e+165,INR/quintal
2025-08-26,Wheat,Nashik,4.06760783873258e+165,INR/quintal
2025-08-27,Wheat,Nashik,6.146058813592731e+165,INR/quintal
2025-08-28,Wheat,Nashik,9.280059239300316e+165,INR/quintal
2025-08-29,Wheat,Nashik,1.4017944652604873e+166,INR/quintal
2025-08-30,Wheat,Nashik,2.1175277442646576e+166,INR/quintal
2025-08-31,Wheat,Nashik,3.199610851884108e+166,INR/quintal
2025-09-01,Wheat,Nashik,4.83436426225767e+166,INR/quintal
2025-09-02,Wheat,Nashik,7.307517950127917e+166,INR/quintal
2025-09-03,Wheat,Nashik,1.1049330916935227e+167,INR/quintal
2025-09-04,Wheat,Nashik,1.6693809918879816e+167,INR/quintal
2025-09-05,Wheat,Nashik,2.524378869964392e+167,INR/quintal
2025-09-06,Wheat,Nashik,3.8179463061557667e+167,INR/quintal
2025-09-07,Wheat,Nashik,5.780592442653284e+167,INR/quintal
2025-09-08,Wheat,Nashik,8.749572497549922e+167,INR/quintal
2025-09-09,Wheat,Nashik,1.3248740501969882e+168,INR/quintal
2025-09-10,Wheat,Nashik,2.0058973430231234e+168,INR/quintal
2025-09-11,Wheat,Nashik,3.0370783128196883e+168,INR/quintal
2025-09-12,Wheat,Nashik,4.5996528875779105e+168,INR/quintal
2025-09-13,Wheat,Nashik,6.969220680561612e+168,INR/quintal
2025-09-14,Wheat,Nashik,1.0563661885002408e+169,INR/quintal
2025-09-15,Wheat,Nashik,1.600731587260056e+169,INR/quintal
2025-09-16,Wheat,Nashik,2.425332015901503e+169,INR/quintal
2025-09-17,Wheat,Nashik,3.677280589435082e+169,INR/quintal
2025-09-18,Wheat,Nashik,5.573253866973766e+169,INR/quintal
2025-09-19,Wheat,Nashik,8.451817695375833e+169,INR/quintal
2025-09-20,Wheat,Nashik,1.282077064346104e+170,INR/quintal
2025-09-21,Wheat,Nashik,1.9446711756682536e+170,INR/quintal
2025-09-22,Wheat,Nashik,2.949478192835793e+170,INR/quintal
2025-09-23,Wheat,Nashik,4.4749652415751787e+170,INR/quintal
2025-09-24,Wheat,Nashik,6.791018068053139e+170,INR/quintal
2025-09-25,Wheat,Nashik,1.0305179931943565e+171,INR/quintal
2025-09-26,Wheat,Nashik,1.5644176467449008e+171,INR/quintal
2025-09-27,Wheat,Nashik,2.374533375618977e+171,INR/quintal
2025-09-28,Wheat,Nashik,3.6072554836197717e+171,INR/quintal
